gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Thumbs Up,0.2796909511089325,0.8380314111709595,-5.08178800373571e-07,0.3153681457042694,0.6900126934051514,-0.0005017019575461,0.4013213515281677,0.5521572232246399,-0.0101122623309493,0.4616721570491791,0.4591290950775146,-0.0198637004941701,0.4774783849716186,0.3728013336658478,-0.0254912544041872,0.4678161442279815,0.572717010974884,-0.0364053398370742,0.5793737769126892,0.6173012852668762,-0.0556454733014106,0.547142744064331,0.6433599591255188,-0.061163742095232,0.5013312697410583,0.6427245140075684,-0.0624139308929443,0.4749443233013153,0.6716489791870117,-0.0490161180496215,0.5925976037979126,0.7014040946960449,-0.0546699874103069,0.5538449883460999,0.7199199795722961,-0.0434127748012542,0.5020955204963684,0.7197228670120239,-0.0383604131639003,0.4751036167144775,0.7706146240234375,-0.060475405305624,0.5754294991493225,0.790235698223114,-0.0594171211123466,0.5365621447563171,0.8013266921043396,-0.0351553745567798,0.4896017611026764,0.7981020212173462,-0.0236672069877386,0.4688863456249237,0.8598041534423828,-0.0719958543777465,0.5484945774078369,0.860091507434845,-0.0632707625627517,0.5100908279418945,0.8638266921043396,-0.0379110276699066,0.4689631462097168,0.8607978224754333,-0.0227590724825859
Thumbs Up,0.2302720695734024,0.855754554271698,-5.453546236822149e-07,0.277285486459732,0.7185869216918945,-0.0140482364222407,0.3597044050693512,0.5671301484107971,-0.0360601991415023,0.3990373611450195,0.4513697326183319,-0.0572908706963062,0.3883709907531738,0.3491003513336181,-0.0730549618601799,0.3470665216445923,0.5455970168113708,-0.0767545402050018,0.4961384236812591,0.6057736873626709,-0.1256714761257171,0.4613953232765198,0.6419023275375366,-0.1438181400299072,0.412072479724884,0.6268206834793091,-0.1531177014112472,0.3257478773593902,0.6356338858604431,-0.094462089240551,0.4991177022457123,0.7036013603210449,-0.1296857148408889,0.4520948231220245,0.7223027944564819,-0.121935524046421,0.4023025631904602,0.7065399289131165,-0.120598204433918,0.3132631778717041,0.7349333167076111,-0.112979419529438,0.4700193405151367,0.7943852543830872,-0.1386269032955169,0.4228380918502807,0.800845205783844,-0.1175332590937614,0.3783956468105316,0.7797696590423584,-0.1071687564253807,0.3071185648441314,0.8310583233833313,-0.1328786611557006,0.4343797862529754,0.8633739948272705,-0.1398170441389084,0.3965623080730438,0.8603459596633911,-0.1232020482420921,0.3522329330444336,0.8408399224281311,-0.1160338297486305
Thumbs Up,0.2264203876256942,0.8405108451843262,-6.55994483622635e-07,0.2921212613582611,0.7098259329795837,-0.0541542135179042,0.2937498688697815,0.547179639339447,-0.0805660039186477,0.2733522653579712,0.4265594482421875,-0.1004524081945419,0.2462239861488342,0.3135559558868408,-0.1149385347962379,0.1491001695394516,0.4966173470020294,-0.0766323879361152,0.2859397232532501,0.5754965543746948,-0.1400301158428192,0.3222671151161194,0.6483182907104492,-0.1776251643896103,0.2964763045310974,0.6563032269477844,-0.2015978246927261,0.085844948887825,0.5787932872772217,-0.0745671764016151,0.261492908000946,0.684837281703949,-0.1256567388772964,0.2894324362277984,0.7286868095397949,-0.1381372213363647,0.2538068890571594,0.7110677361488342,-0.1492629647254943,0.0535968840122222,0.6836845874786377,-0.0797313600778579,0.2146784216165542,0.776818037033081,-0.1279034465551376,0.2391677647829055,0.8045588731765747,-0.1190559789538383,0.2020587027072906,0.7845109105110168,-0.1129874438047409,0.036705657839775,0.7908015251159668,-0.0915048345923423,0.1658660620450973,0.863423228263855,-0.1343986690044403,0.1961889863014221,0.8691015243530273,-0.1392874717712402,0.1690382361412048,0.8484095335006714,-0.1381578743457794
Thumbs Up,0.3578656911849975,0.8573072552680969,-6.251564172998769e-07,0.3940873146057129,0.7133402228355408,-0.0658449754118919,0.3529488742351532,0.5381728410720825,-0.0882947221398353,0.2852979898452759,0.4390601515769958,-0.1026897430419921,0.2441436946392059,0.3523437678813934,-0.1063367649912834,0.1821227520704269,0.5154892206192017,-0.0396178513765335,0.1861955225467682,0.5224311351776123,-0.1121024265885353,0.2650302350521087,0.5842428207397461,-0.1476560235023498,0.3190694451332092,0.6164742112159729,-0.1567336171865463,0.1325087547302246,0.6007615327835083,-0.0251823384314775,0.1486624181270599,0.6237958073616028,-0.1043015718460083,0.2493406236171722,0.6759650707244873,-0.1192139238119125,0.3087987005710602,0.688022792339325,-0.1074504032731056,0.1079473346471786,0.6900050044059753,-0.0234487615525722,0.1413730084896087,0.7291033864021301,-0.0970518440008163,0.2414104044437408,0.761688768863678,-0.0894178301095962,0.2943042814731598,0.7580367922782898,-0.0616577006876468,0.1005786508321762,0.7794702649116516,-0.0277783721685409,0.1322534382343292,0.8120030164718628,-0.0711356252431869,0.208860844373703,0.8236504197120667,-0.0691198259592056,0.2496384084224701,0.8025906682014465,-0.0519550219178199
Thumbs Up,0.3664658963680267,0.7542731761932373,-7.77157993070432e-07,0.3997724056243896,0.6129302382469177,-0.0498791597783565,0.3630885481834411,0.4680704474449157,-0.0726675689220428,0.3168263435363769,0.3779909014701843,-0.090779960155487,0.2714919447898865,0.2978510856628418,-0.104837566614151,0.2138340473175048,0.4896127879619598,-0.0609785467386245,0.3144641518592834,0.5269317626953125,-0.1192682012915611,0.3747573494911194,0.5736048221588135,-0.157211422920227,0.3769456446170807,0.5887725353240967,-0.1785851866006851,0.1699135899543762,0.5831824541091919,-0.055974144488573,0.3025130331516266,0.6315845251083374,-0.0985623225569725,0.3569936156272888,0.6558188796043396,-0.1104937344789505,0.3530326783657074,0.6517056822776794,-0.1190942451357841,0.1571182608604431,0.679855227470398,-0.0581549108028411,0.2798318862915039,0.7248979210853577,-0.0949248820543289,0.3286418616771698,0.7346193194389343,-0.0891461819410324,0.3222164809703827,0.7231531143188477,-0.0844816640019416,0.1605972647666931,0.7700212597846985,-0.0666795149445533,0.2516116499900818,0.798822283744812,-0.0893652513623237,0.293982446193695,0.7970598936080933,-0.0869654566049575,0.2923723459243774,0.7879812717437744,-0.0825823098421096
Thumbs Up,0.3379339873790741,0.7539850473403931,-3.76772675281245e-07,0.3791855573654175,0.6209330558776855,-0.0125757567584514,0.4650835990905761,0.4861989021301269,-0.0317822992801666,0.5194491147994995,0.3822876811027527,-0.049209501594305,0.5261698365211487,0.2879539132118225,-0.0612372159957885,0.4918082058429718,0.4828188419342041,-0.0624154731631279,0.6253111958503723,0.5494127869606018,-0.100497081875801,0.5981100797653198,0.5785601735115051,-0.1142072156071662,0.5562937259674072,0.5735505819320679,-0.1195894256234169,0.4866494834423065,0.5663368701934814,-0.0745011195540428,0.6364457011222839,0.6373000144958496,-0.0993675142526626,0.5940167903900146,0.655788779258728,-0.0910262838006019,0.5435042977333069,0.6448903679847717,-0.0867857858538627,0.4807838797569275,0.6590742468833923,-0.0866722390055656,0.6109172105789185,0.7209650874137878,-0.1022670790553093,0.5701636075973511,0.7256898880004883,-0.0817263424396514,0.5260377526283264,0.706920862197876,-0.0702239274978637,0.4745073616504669,0.7468520402908325,-0.0996880158782005,0.5757668018341064,0.787054181098938,-0.100153774023056,0.5424100160598755,0.7810373306274414,-0.0814724415540695,0.5022399425506592,0.7604944109916687,-0.0707473158836364
Thumbs Up,0.4059029519557953,0.7723369598388672,-3.61493903255905e-07,0.4352968335151672,0.6219722032546997,-0.0006274105980992,0.5066357254981995,0.4966265559196472,-0.0072169117629528,0.5724015235900879,0.4145210683345794,-0.0130582395941019,0.606941819190979,0.3402310907840729,-0.0146137289702892,0.5941759347915649,0.5280308127403259,-0.024287860840559,0.6797550916671753,0.5749036073684692,-0.0244539957493543,0.6628237962722778,0.61018967628479,-0.0172410178929567,0.628275990486145,0.6151646375656128,-0.0120229860767722,0.6064080595970154,0.6219304800033569,-0.0309686511754989,0.6925431489944458,0.6569510102272034,-0.0177802555263042,0.6703252792358398,0.6823306679725647,-0.0046491594985127,0.6300692558288574,0.685178279876709,-0.0022359769791364,0.6071255803108215,0.7144355773925781,-0.035475417971611,0.6786329746246338,0.7379607558250427,-0.0189265646040439,0.6544461250305176,0.7523223161697388,0.0004118189099244,0.6157490015029907,0.7489244937896729,0.0047390097752213,0.6007952094078064,0.7980834245681763,-0.0401616320013999,0.6577512621879578,0.8049013614654541,-0.0238295514136552,0.6325815916061401,0.8096864819526672,-0.0027852766215801,0.5991372466087341,0.8035485744476318,0.0082744201645255
Thumbs Up,0.4166948199272156,0.7924827337265015,-5.643673262056836e-07,0.4186788201332092,0.6331385970115662,-0.0090387361124157,0.4738596975803375,0.5089135766029358,-0.016435656696558,0.5458987951278687,0.4223160445690155,-0.0205753054469823,0.5818687081336975,0.345394492149353,-0.0201513208448886,0.596112847328186,0.5274101495742798,-0.0188463069498538,0.6533019542694092,0.5691681504249573,-0.0136427301913499,0.6265327334403992,0.5998750329017639,-0.0073104207403957,0.5937725305557251,0.6027041673660278,-0.0051442570984363,0.6253661513328552,0.6154422760009766,-0.0184162035584449,0.6675785779953003,0.643838107585907,0.001680742483586,0.6407560110092163,0.663555920124054,0.0132114151492714,0.6052258610725403,0.6714308261871338,0.0126843685284256,0.6360271573066711,0.702594518661499,-0.0168023146688938,0.6615989208221436,0.7179979085922241,0.0023643083404749,0.637264609336853,0.7300180792808533,0.0152600444853305,0.600800633430481,0.7357617616653442,0.0144413597881793,0.6395412087440491,0.7851535081863403,-0.0164993330836296,0.650863528251648,0.788646936416626,-0.0038430204149335,0.623289942741394,0.796007513999939,0.0087846890091896,0.592812180519104,0.7973824739456177,0.0151083907112479
Thumbs Up,0.4038510620594024,0.7749394178390503,-5.506076377059799e-07,0.3912312984466553,0.6268682479858398,-0.0142546379938721,0.4379870295524597,0.5029628872871399,-0.0195918008685112,0.5043321251869202,0.4179107248783111,-0.020322062075138,0.5398397445678711,0.349374771118164,-0.0169751215726137,0.5675700902938843,0.5190783739089966,-0.0144750662147998,0.6024491190910339,0.5609143376350403,-0.0055787283927202,0.5783010721206665,0.5896691679954529,-1.7093924498112756e-06,0.5502235293388367,0.595083475112915,0.0004227162280585,0.597353458404541,0.5982435345649719,-0.0096316402778029,0.6137964725494385,0.627663254737854,0.0106587456539273,0.5888446569442749,0.6431794166564941,0.0166817121207714,0.5580830574035645,0.6524218916893005,0.0124186091125011,0.6088029742240906,0.6756061911582947,-0.0039594946429133,0.6105405688285828,0.6920136213302612,0.0125323012471199,0.5881744027137756,0.6995909214019775,0.0185235608369112,0.5563925504684448,0.7061559557914734,0.0142899546772241,0.612436056137085,0.7497629523277283,0.000183111813385,0.6070716381072998,0.7523751258850098,0.0082216160371899,0.5823365449905396,0.7603163123130798,0.0153534961864352,0.5555313229560852,0.7663342952728271,0.0187890045344829
